Id,SalePrice
2735,135846.38457854054
2736,141568.9044102324
2737,123548.22063760085
2738,135114.9670575571
2739,161494.6287532599
2740,140339.46608031637
2741,145023.66820010886
2742,150355.62397539488
2743,159824.9427401689
2744,158186.86330930569
2745,141539.05219078247
2746,136846.52499935924
2747,138518.69070064806
2748,117011.57985322268
2749,128797.55550418746
2750,128217.50316789596
2751,132488.3833553502
2752,178976.11137218607
2753,154685.33747973698
2754,238129.95292203658
2755,131729.75285651465
2756,110297.53688244954
2757,68566.54796867874
2758,104642.31294919555
2759,156350.93514049647
2760,131051.44533054494
2761,144044.1450654824
2762,136515.23277797937
2763,183435.41722821363
2764,134124.60168462043
2765,282574.2109883378
2766,97126.95550736743
2767,94129.02145390953
2768,131064.89696965514
2769,135218.51414750572
2770,135029.87057817297
2771,102368.55780672164
2772,110311.70978675772
2773,171433.12671960777
2774,147908.6360823538
2775,116831.57265763413
2776,134936.63295979644
2777,139827.93648901908
2778,109292.8298506108
2779,120054.14976922752
2780,97786.96054615646
2781,107292.32689577137
2782,101688.24761216844
2783,102074.90003435769
2784,124534.54082797839
2785,131098.74222711867
2786,78526.69343592788
2787,120487.55267472955
2788,79716.35095432204
2789,178023.4943107467
2790,92359.73812754864
2791,129959.48903409964
2792,56597.61717578595
2793,126388.14903707796
2794,94518.02372620687
2795,125356.98586067141
2796,109345.15435047746
2797,246659.74119421747
2798,114297.2413173269
2799,109291.46661919753
2800,67569.00161228435
2801,103325.20322953329
2802,122714.86083188842
2803,198377.56006787653
2804,119846.57972862736
2805,96127.3590169132
2806,89355.03482257377
2807,232827.38606251215
2808,145606.48191569085
2809,132206.4211431
2810,120553.73724198535
2811,159685.81579693095
2812,168588.5508383564
2813,160602.18953623212
2814,165997.9285942681
2815,97328.80777360137
2816,208916.4346971484
2817,165645.81345946877
2818,130473.53490127277
2819,171945.7832483416
2820,136312.0741269598
2821,103198.24291078973
2822,168166.7120539058
2823,410534.19417603867
2824,169647.46137648792
2825,146943.13811980948
2826,135682.82390162745
2827,137863.9868481854
2828,209599.58266908774
2829,216988.30917947963
2830,241816.05935767776
2831,168337.39951271625
2832,271050.4491526339
2833,274695.0574376252
2834,217337.59104895976
2835,210347.66182090365
2836,190841.41601833835
2837,160426.1145907519
2838,156074.67595424416
2839,176885.18767780435
2840,208203.34391342252
2841,198405.14585891052
2842,227534.4498226933
2843,146293.61355599493
2844,173930.4105163122
2845,127528.06292082323
2846,202017.79647654627
2847,222085.66187969514
2848,220036.25035786262
2849,201479.86493478637
2850,272642.36740218085
2851,212659.16528845968
2852,238908.48572398542
2853,239880.25380037984
2854,136473.6913203386
2855,205969.00526856023
2856,205697.8073790871
2857,186886.83935545167
2858,204138.1306751711
2859,108822.11719311221
2860,139251.84962523964
2861,125018.07859253733
2862,196752.74745435506
2863,124771.15728261563
2864,281173.5195972515
2865,135662.17245635297
2866,142181.31602001065
2867,105093.18390790107
2868,107045.96838771206
2869,105725.71657193206
2870,111891.1840675425
2871,87659.3959856706
2872,69785.12566277347
2873,94644.25105687922
2874,150490.83478839407
2875,116009.70776076737
2876,163128.35087088493
2877,144438.70366236145
2878,180194.0674732034
2879,143436.01847146003
2880,108189.87894899388
2881,140729.62032365188
2882,177205.56102538604
2883,191294.15701908202
2884,175827.1557064634
2885,179851.2346983066
2886,252962.2615612201
2887,98868.79256275996
2888,133603.3873627404
2889,64173.83986448747
2890,86347.30896372703
2891,137938.03759120184
2892,40171.95319620219
2893,62237.9229984173
2894,48306.10840161794
2895,331679.2031156948
2896,294046.851655549
2897,186137.98816634694
2898,140436.7059117651
2899,202569.7939782402
2900,160905.8634999684
2901,193631.7269688847
2902,171685.62006675458
2903,343805.98608325736
2904,328696.4580228249
2905,74606.1992554951
2906,192029.55450326324
2907,108109.34154846461
2908,122617.86525079657
2909,137863.36705506986
2910,75621.97764851866
2911,86206.09029202344
2912,146659.12917271577
2913,79767.20236816606
2914,75283.52722238805
2915,82223.23102336071
2916,84357.51799818974
2917,165923.14438171335
2918,115859.12236761162
2919,219113.97677361584
